avg_score	original_tax_id	orig_organism	pref_name	chembl_id	journal	year	volume	issue	first_page	last_page	pubmed_id	doi	title	authors
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J Med Chem	2017	60	9	3902	3912	28383902	10.1021/acs.jmedchem.7b00204	Prediction of Antibiotic Interactions Using Descriptors Derived from Molecular Structure.	Mason DJ, Stott I, Ashenden S, Weinstein ZB, Karakoc I, Meral S, Kuru N, Bender A, Cokol M.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532	J Med Chem	2018	61	1	224	250	29243920	10.1021/acs.jmedchem.7b01300	Novel Terminal Bipheny-Based Diapophytoene Desaturases (CrtN) Inhibitors as Anti-MRSA/VISR/LRSA Agents with Reduced hERG Activity.	Li B, Ni S, Mao F, Chen F, Liu Y, Wei H, Chen W, Zhu J, Lan L, Li J.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532									British National Formulary (72nd edition)	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532									Cerep in vitro phospholipidosis assay data	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532									DrugMatrix	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532									DrugMatrix in vitro pharmacology data	Scott S. Auerbach, DrugMatrix¨ and ToxFX¨ Coordinator National Toxicology Program
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532									Drug metabolism data	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532									PubChem BioAssay data set	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532									Unpublished dataset	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532									USP Dictionary of USAN and International Names (2010 edition) and USAN registrations 2007-date	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN	CHEMBL532									WHO Anatomical Therapeutic Chemical Classification	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ESTOLATE	CHEMBL2218877	Toxicol Sci	2010	118	2	485	500	20829430	10.1093/toxsci/kfq269	Interference with bile salt export pump function is a susceptibility factor for human liver injury in drug development.	Morgan RE, Trauner M, van Staden CJ, Lee PH, Ramachandran B, Eschenberg M, Afshari CA, Qualls CW, Lightfoot-Dunn R, Hamadeh HK.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ESTOLATE	CHEMBL2218877	Chem. Res. Toxicol.	2010	23	1	171	183	20014752	10.1021/tx900326k	Cheminformatics analysis of assertions mined from literature that describe drug-induced liver injury in different species.	Fourches D, Barnes JC, Day NC, Bradley P, Reed JZ, Tropsha A.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ESTOLATE	CHEMBL2218877	Chem. Res. Toxicol.	2010	23	7	1215	1222	20553011	10.1021/tx1000865	Developing structure-activity relationships for the prediction of hepatotoxicity.	Greene N, Fisk L, Naven RT, Note RR, Patel ML, Pelletier DJ.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ESTOLATE	CHEMBL2218877	Drug Metab. Dispos.	2010	38	12	2302	2308	20843939	10.1124/dmd.110.035113	A predictive ligand-based Bayesian model for human drug-induced liver injury.	Ekins S, Williams AJ, Xu JJ.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ESTOLATE	CHEMBL2218877	Drug Metab. Dispos.	2012	40	1	130	138	21965623	10.1124/dmd.111.040758	In vitro inhibition of the bile salt export pump correlates with risk of cholestatic drug-induced liver injury in humans.	Dawson S, Stahl S, Paul N, Barber J, Kenna JG.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ESTOLATE	CHEMBL2218877	Mol. Pharmacol.	2013	83	6	1257	1267	23571415	10.1124/mol.112.084152	Structure-based identification of OATP1B1/3 inhibitors.	De Bruyn T, van Westen GJ, Ijzerman AP, Stieger B, de Witte P, Augustijns PF, Annaert PP.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ESTOLATE	CHEMBL2218877	Hepatology	2014	60	3	1015	1022	24799086	10.1002/hep.27206	Human drug-induced liver injury severity is highly associated with dual inhibition of liver mitochondrial function and bile salt export pump.	Aleo MD, Luo Y, Swiss R, Bonin PD, Potter DM, Will Y.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ESTOLATE	CHEMBL2218877									British National Formulary (72nd edition)	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ESTOLATE	CHEMBL2218877									PubChem BioAssay data set	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ESTOLATE	CHEMBL2218877									Unpublished dataset	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ESTOLATE	CHEMBL2218877									USP Dictionary of USAN and International Names (2010 edition) and USAN registrations 2007-date	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ETHYLSUCCINATE	CHEMBL1200688	Curr Drug Discov Technol	2004	1	4	243	254	16472241	10.2174/1570163043334794	Assessment of the health effects of chemicals in humans: II. Construction of an adverse effects database for QSAR modeling.	Matthews EJ, Kruhlak NL, Weaver JL, Benz RD, Contrera JF.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ETHYLSUCCINATE	CHEMBL1200688	Chem. Res. Toxicol.	2010	23	1	171	183	20014752	10.1021/tx900326k	Cheminformatics analysis of assertions mined from literature that describe drug-induced liver injury in different species.	Fourches D, Barnes JC, Day NC, Bradley P, Reed JZ, Tropsha A.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ETHYLSUCCINATE	CHEMBL1200688	Mol. Pharmacol.	2013	83	6	1257	1267	23571415	10.1124/mol.112.084152	Structure-based identification of OATP1B1/3 inhibitors.	De Bruyn T, van Westen GJ, Ijzerman AP, Stieger B, de Witte P, Augustijns PF, Annaert PP.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ETHYLSUCCINATE	CHEMBL1200688									British National Formulary (72nd edition)	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ETHYLSUCCINATE	CHEMBL1200688									Open TG-GATES	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ETHYLSUCCINATE	CHEMBL1200688									PubChem BioAssay data set	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ETHYLSUCCINATE	CHEMBL1200688									Unpublished dataset	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN ETHYLSUCCINATE	CHEMBL1200688									USP Dictionary of USAN and International Names (2010 edition) and USAN registrations 2007-date	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN GLUCEPTATE	CHEMBL3545060									Drug metabolism data	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN GLUCEPTATE	CHEMBL3545060									Unpublished dataset	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN GLUCEPTATE	CHEMBL3545060									USP Dictionary of USAN and International Names (2010 edition) and USAN registrations 2007-date	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN LACTOBIONATE	CHEMBL1200506	Chem. Res. Toxicol.	2010	23	1	171	183	20014752	10.1021/tx900326k	Cheminformatics analysis of assertions mined from literature that describe drug-induced liver injury in different species.	Fourches D, Barnes JC, Day NC, Bradley P, Reed JZ, Tropsha A.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN LACTOBIONATE	CHEMBL1200506									British National Formulary (72nd edition)	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN LACTOBIONATE	CHEMBL1200506									Drug metabolism data	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN LACTOBIONATE	CHEMBL1200506									Unpublished dataset	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN LACTOBIONATE	CHEMBL1200506									USP Dictionary of USAN and International Names (2010 edition) and USAN registrations 2007-date	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN STEARATE	CHEMBL1200510	Chem. Res. Toxicol.	2010	23	1	171	183	20014752	10.1021/tx900326k	Cheminformatics analysis of assertions mined from literature that describe drug-induced liver injury in different species.	Fourches D, Barnes JC, Day NC, Bradley P, Reed JZ, Tropsha A.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN STEARATE	CHEMBL1200510	Mol. Pharmacol.	2013	83	6	1257	1267	23571415	10.1124/mol.112.084152	Structure-based identification of OATP1B1/3 inhibitors.	De Bruyn T, van Westen GJ, Ijzerman AP, Stieger B, de Witte P, Augustijns PF, Annaert PP.
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN STEARATE	CHEMBL1200510									British National Formulary (72nd edition)	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN STEARATE	CHEMBL1200510									Drug metabolism data	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN STEARATE	CHEMBL1200510									Unpublished dataset	
2219.8000000000000000	2	Bacteria	ERYTHROMYCIN STEARATE	CHEMBL1200510									USP Dictionary of USAN and International Names (2010 edition) and USAN registrations 2007-date	
1878.0666666666666667	9606	Homo sapiens	ETARACIZUMAB	CHEMBL1743014									Unpublished dataset	
1878.0666666666666667	9606	Homo sapiens	ETARACIZUMAB	CHEMBL1743014									USP Dictionary of USAN and International Names (2010 edition) and USAN registrations 2007-date	
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	J. Nat. Prod.	1997	60	12	1275	1280	9428161	10.1021/np9700681	Norditerpenoids and diterpenoids from Salvia multicaulis with antituberculous activity.	Ulubelen A, Topcu G, Johansson CB.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Curr Drug Discov Technol	2004	1	4	243	254	16472241	10.2174/1570163043334794	Assessment of the health effects of chemicals in humans: II. Construction of an adverse effects database for QSAR modeling.	Matthews EJ, Kruhlak NL, Weaver JL, Benz RD, Contrera JF.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Bioorg. Med. Chem. Lett.	2004	14	15	3923	3924	15225698	10.1016/j.bmcl.2004.05.060	Antituberculous activity of some aryl semicarbazone derivatives.	Sriram D, Yogeeswari P, Thirumurugan R.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Gastroenterol Clin Biol	2004	28	8-9	720	759	15646539	10.1016/s0399-8320(04)95062-2	[Drug-induced liver injury; fourteenth updated edition of the bibliographic database of liver injuries and related drugs].	Biour M, Ben Salem C, Chazouillères O, Grangé JD, Serfaty L, Poupon R.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Antimicrob. Agents Chemother.	2007	51	11	3824	3829	17785510	10.1128/aac.00433-07	Isoxyl activation is required for bacteriostatic activity against Mycobacterium tuberculosis.	Korduláková J, Janin YL, Liav A, Barilone N, Dos Vultos T, Rauzier J, Brennan PJ, Gicquel B, Jackson M.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Antimicrob. Agents Chemother.	2007	51	3	1055	1063	17220416	10.1128/aac.01063-06	EthA, a common activator of thiocarbamide-containing drugs acting on different mycobacterial targets.	Dover LG, Alahari A, Gratraud P, Gomes JM, Bhowruth V, Reynolds RC, Besra GS, Kremer L.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	J. Med. Chem.	2008	51	21	6740	6751	18834112	10.1021/jm800656v	Quantitative structure-activity relationship and complex network approach to monoamine oxidase A and B inhibitors.	Santana L, González-Díaz H, Quezada E, Uriarte E, Yáñez M, Viña D, Orallo F.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Antimicrob. Agents Chemother.	2009	53	1	316	318	18955515	10.1128/aac.01302-08	Susceptibility of Mycobacterium bovis BCG vaccine strains to antituberculous antibiotics.	Ritz N, Tebruegge M, Connell TG, Sievers A, Robins-Browne R, Curtis N.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Antimicrob. Agents Chemother.	2009	53	12	5279	5283	19786608	10.1128/aac.00803-09	Modifying culture conditions in chemical library screening identifies alternative inhibitors of mycobacteria.	Miller CH, Nisa S, Dempsey S, Jack C, O'Toole R.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Antimicrob. Agents Chemother.	2009	53	9	4015	4018	19581465	10.1128/aac.00590-09	Role of porins in the susceptibility of Mycobacterium smegmatis and Mycobacterium chelonae to aldehyde-based disinfectants and drugs.	Svetlíková Z, Skovierová H, Niederweis M, Gaillard JL, McDonnell G, Jackson M.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Bioorg. Med. Chem.	2010	18	6	2225	2231	20185316	10.1016/j.bmc.2010.01.068	Multi-target spectral moment QSAR versus ANN for antiparasitic drugs against different parasite species.	Prado-Prado FJ, García-Mera X, González-Díaz H.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Chem. Res. Toxicol.	2010	23	1	171	183	20014752	10.1021/tx900326k	Cheminformatics analysis of assertions mined from literature that describe drug-induced liver injury in different species.	Fourches D, Barnes JC, Day NC, Bradley P, Reed JZ, Tropsha A.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Antimicrob. Agents Chemother.	2010	54	11	4789	4793	20713679	10.1128/aac.00661-10	Emergence and molecular characterization of extensively drug-resistant Mycobacterium tuberculosis clinical isolates from the Delhi Region in India.	Khanna A, Raj VS, Tarai B, Sood R, Pareek PK, Upadhyay DJ, Sharma P, Rattan A, Saini KS, Singh H.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Antimicrob. Agents Chemother.	2010	54	9	3776	3782	20566771	10.1128/aac.00453-10	Mycobacterium tuberculosis dihydrofolate reductase is not a target relevant to the antitubercular activity of isoniazid.	Wang F, Jain P, Gulten G, Liu Z, Feng Y, Ganesula K, Motiwala AS, Ioerger TR, Alland D, Vilchèze C, Jacobs WR, Sacchettini JC.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Bioorg. Med. Chem. Lett.	2011	21	3	899	903	21232949	10.1016/j.bmcl.2010.12.084	Synthesis and evaluation of anti-tubercular activity of new dithiocarbamate sugar derivatives.	Horita Y, Takii T, Kuroishi R, Chiba T, Ogawa K, Kremer L, Sato Y, Lee Y, Hasegawa T, Onozaki K.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	PLOS Computational Biology	2011	7	12	1	13	22194678	10.1371/journal.pcbi.1002310	Translating clinical findings into knowledge in drug safety evaluation--drug induced liver injury prediction system (DILIps).	Liu Z, Shi Q, Ding D, Kelly R, Fang H, Tong W.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Bioorg. Med. Chem.	2012	20	6	2035	2041	22361273	10.1016/j.bmc.2012.01.041	Anti-mycobacterial activities of some cationic and anionic calix[4]arene derivatives.	Mourer M, Massimba Dibama H, Constant P, Daffé M, Regnouf-de-Vains JB.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Drug Metab Dispos	2012	40	12	2332	2341	22961681	10.1124/dmd.112.047068	Mitigating the inhibition of human bile salt export pump by drugs: opportunities provided by physicochemical property modulation, in silico modeling, and structural modification.	Warner DJ, Chen H, Cantin LD, Kenna JG, Stahl S, Walker CL, Noeske T.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Eur. J. Med. Chem.	2012	49		1	23	22280816	10.1016/j.ejmech.2011.12.029	Recent advances in antitubercular natural products.	García A, Bocanegra-García V, Palma-Nicolás JP, Rivera G.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Mol. Pharmacol.	2013	83	6	1257	1267	23571415	10.1124/mol.112.084152	Structure-based identification of OATP1B1/3 inhibitors.	De Bruyn T, van Westen GJ, Ijzerman AP, Stieger B, de Witte P, Augustijns PF, Annaert PP.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	J. Med. Chem.	2014	57	15	6572	6582	24967731	10.1021/jm500833f	Diarylthiazole: an antimycobacterial scaffold potentially targeting PrrB-PrrA two-component system.	Bellale E, Naik M, V B V, Ambady A, Narayan A, Ravishankar S, Ramachandran V, Kaur P, McLaughlin R, Whiteaker J, Morayya S, Guptha S, Sharma S, Raichurkar A, Awasthy D, Achar V, Vachaspati P, Bandodkar B, Panda M, Chatterji M.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Eur. J. Med. Chem.	2015	106		157	166	26544630	10.1016/j.ejmech.2015.10.033	Analogues of ethionamide, a drug used for multidrug-resistant tuberculosis, exhibit potent inhibition of tyrosinase.	Choi J, Park SJ, Jee JG.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Drug Discov Today	2016	21	4	648	653	26948801	10.1016/j.drudis.2016.02.015	DILIrank: the largest reference drug list ranked by the risk for developing drug-induced liver injury in humans.	Chen M, Suzuki A, Thakkar S, Yu K, Hu C, Tong W.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441	Eur J Med Chem	2017	126		491	501	27914363	10.1016/j.ejmech.2016.11.048	New insights into the SAR and drug combination synergy of 2-(quinolin-4-yloxy)acetamides against Mycobacterium tuberculosis.	Giacobbo BC, Pissinate K, Rodrigues-Junior V, Villela AD, Grams ES, Abbadi BL, Subtil FT, Sperotto N, Trindade RV, Back DF, Campos MM, Basso LA, Machado P, Santos DS.
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441								10.6019/CHEMBL3301361	Experimental in vitro DMPK and physicochemical data on a set of publicly disclosed compounds	Mark Wenlock and Nicholas Tomkinson
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441									British National Formulary (72nd edition)	
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441									Open TG-GATES	
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441									PubChem BioAssay data set	
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441									Unpublished dataset	
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441									USP Dictionary of USAN and International Names (2010 edition) and USAN registrations 2007-date	
1239.4000000000000000	1773	Mycobacterium tuberculosis	ETHIONAMIDE	CHEMBL1441									WHO Anatomical Therapeutic Chemical Classification	
886.5000000000000000	9606	Homo sapiens	ETODOLAC	CHEMBL622	J. Med. Chem.	1976	19	3	391	395	1255663	10.1021/jm00225a010	Etodolic acid and related compounds. Chemistry and antiinflammatory actions of some potent di- and trisubstituted 1, 3, 4, 9-tetrahydropyrano[3, 4-b]indole-1-acetic acids.	Martel RR, Demerson CA, Humber LG, Philipp AH.
886.5000000000000000	9606	Homo sapiens	ETODOLAC	CHEMBL622	J. Med. Chem.	1976	19	6	787	792	950647	10.1021/jm00228a010	Cycloalkanoindoles. 1. Syntheses and antiinflammatory actions of some acidic tetrahydrocarbazoles, cyclopentindoles, and cycloheptindoles.	Asselin AA, Humber LG, Dobson TA, Komlossy J.
886.5000000000000000	9606	Homo sapiens	ETODOLAC	CHEMBL622	J. Med. Chem.	1983	26	12	1778	1780	6227748	10.1021/jm00366a025	Resolution of etodolac and antiinflammatory and prostaglandin synthetase inhibiting properties of the enantiomers.	Demerson CA, Humber LG, Abraham NA, Schilling G, Martel RR, Pace-Asciak C.
886.5000000000000000	9606	Homo sapiens	ETODOLAC	CHEMBL622	J. Med. Chem.	1988	31	11	2211	2217	3263504	10.1021/jm00119a024	Structure-activity relationships among analogues of pemedolac, cis-1-ethyl-1,3,4,9-tetrahydro-4-(phenylmethyl)pyrano[3,4-b]indo le-1-a cetic acid, a potent analgesic agent.	Mobilio D, Humber LG, Katz AH, Demerson CA, Hughes P, Brigance R, Conway K, Shah U, Williams G, Labbadia F.
886.5000000000000000	9606	Homo sapiens	ETODOLAC	CHEMBL622	J. Med. Chem.	1988	31	6	1244	1250	3373493	10.1021/jm00401a029	Synthesis and analgesic activity of pemedolac (cis-1-ethyl-1,3,4,9-tetrahydro-4-(phenylmethyl)pyrano[3,4-b]ind ole-1- acetic acid).	Katz AH, Demerson CA, Shaw CC, Asselin AA, Humber LG, Conway KM, Gavin G, Guinosso C, Jensen NP, Mobilio D.
886.5000000000000000	9606	Homo sapiens	ETODOLAC	CHEMBL622	J. Med. Chem.	1988	31	9	1712	1719	2970548	10.1021/jm00117a009	Etodolac, a novel antiinflammatory agent. The syntheses and biological evaluation of its metabolites.	Humber LG, Ferdinandi E, Demerson CA, Ahmed S, Shah U, Mobilio D, Sabatucci J, De Lange B, Labbadia F, Hughes P.
886.5000000000000000	9606	Homo sapiens	ETODOLAC	CHEMBL622	J. Med. Chem.	1989	32	9	2134	2137	2527995	10.1021/jm00129a018	Synthesis and biological evaluation of 4,6-diethyl-1,3,4,5-tetrahydropyrano[4,3-b]indole-4-acetic acid, an isomer of etodolac.	Hughes P, DeVirgilio J, Humber LG, Chau T, Weichman B, Neuman G.
886.5000000000000000	9606	Homo sapiens	ETODOLAC	CHEMBL622	J. Pharmacol. Exp. Ther.	2000	295	1	10	15	10991954		Nonsteroidal anti-inflammatory drugs efficiently reduce the transport and cytotoxicity of adefovir mediated by the human renal organic anion transporter 1.	Mulato AS, Ho ES, Cihlar T.
886.5000000000000000	9606	Homo sapiens	ETODOLAC	CHEMBL622	J. Med. Chem.	2000	43	13	2575	2585	10891117	10.1021/jm0000564	QSAR model for drug human oral bioavailability.	Yoshida F, Topliss JG.
886.5000000000000000	9606	Homo sapiens	ETODOLAC	CHEMBL622	J. Med. Chem.	2003	46	21	4477	4486	14521410	10.1021/jm030191r	Identification and prediction of promiscuous aggregating inhibitors among known drugs.	Seidler J, McGovern SL, Doman TN, Shoichet BK.
